fdcId,brandOwner,ingredients,Total_Sugars,Added_Sugars
1094179,"Raj Manufacturing, LLC","PROTEIN BLEND (MILK PROTEIN ISOLATE, WHEY PROTEIN ISOLATE), SOLUBLE CORN FIBER, ALMONDS, WATER, COCOA BUTTER, RASPBERRIES, NATURAL FLAVORS, ERYTHRITOL. CONTAINS LESS THAN 2% OF THE FOLLOWING: SODIUM CASEINATE, SEA SALT, SUNFLOWER LECITHIN, STEVIOL GLYCOSIDES (STEVIA), SUCRALOSE.",1.67,
1094177,QUEST,"PROTEIN BLEND (MILK PROTEIN ISOLATE, WHEY PROTEIN ISOLATE), SOLUBLE CORN FIBER, ALMONDS, WATER, COCOA BUTTER, RASPBERRIES, NATURAL FLAVORS, ERYTHRITOL. CONTAINS LESS THAN 2% OF THE FOLLOWING: SODIUM CASEINATE, SEA SALT, SUNFLOWER LECITHIN, STEVIOL GLYCOSIDES (STEVIA), SUCRALOSE.",1.67,
641116,QUEST,"PROTEIN BLEND (MILK PROTEIN ISOLATE, WHEY PROTEIN ISOLATE), SOLUBLE CORN FIBER, ALMONDS, WATER, COCOA BUTTER, RASPBERRIES, NATURAL FLAVORS, ERYTHRITOL. CONTAINS LESS THAN 2% OF THE FOLLOWING: SODIUM CASEINATE, SEA SALT, SUNFLOWER LECITHIN, STEVIOL GLYCOSIDES (STEVIA), SUCRALOSE.",1.67,
1087507,"Quest Nutrition, LLC","PROTEIN BLEND (MILK PROTEIN ISOLATE, WHEY PROTEIN ISOLATE), SOLUBLE CORN FIBER, ALMONDS, WATER, COCOA BUTTER, RASPBERRIES, NATURAL FLAVORS, ERYTHRITOL. CONTAINS LESS THAN 2% OF THE FOLLOWING: SODIUM CASEINATE, SEA SALT, SUNFLOWER LECITHIN, STEVIOL GLYCOSIDES (STEVIA), SUCRALOSE.",1.67,
1123384,"Quest Nutrition, LLC","PROTEIN BLEND (MILK PROTEIN ISOLATE, WHEY PROTEIN ISOLATE), SOLUBLE CORN FIBER, ALMONDS, WATER, HAZELNUTS, ERYTHRITOL, NATURAL FLAVORS, CONTAINS LESS THAN 2% OF THE FOLLOWING: COCOA PROCESSED WITH ALKALI, UNSWEETENED CHOCOLATE, COCOA BUTTER, SEA SALT, SODIUM CASEINATE, STEVIA SWEETENER, SUNFLOWER LECITHIN.",1.67,
895040,"Wal-Mart Stores, Inc.","WATER, MILK PROTEIN CONCENTRATE, CANOLA OIL, LESS THAN 2% OF: GLYCERIN, FRUCTOSE, COCOA POWDER (PROCESSED WITH ALKALI), SOY PROTEIN ISOLATE, CORN MALTODEXTRIN, CORN OIL, SOLUBLE CORN FIBER, SHORT-CHAIN FRUCTOOLIGOSACCHARIDES, POTASSIUM CITRATE, MAGNESIUM PHOSPHATE, CELLULOSE GEL, NATURAL AND ARTIFICIAL FLAVOR, SALT, CHOLINE CHLORIDE, ASCORBIC ACID, CALCIUM CARBONATE, SOY LECITHIN, MONOGLYCERIDES, CELLULOSE GUM, CALCIUM PHOSPHATE, POTASSIUM CHLORIDE, CARRAGEENAN, SODIUM CITRATE, TURMERIC COLOR, ACESULFAME POTASSIUM, DL-ALPHA-TOCOPHERYL ACETATE, SUCRALOSE, FERROUS SULFATE, GELLAN GUM, ZINC SULFATE, NIACINAMIDE, CALCIUM PANTOTHENATE, RED 3, MANGANESE SULFATE, THIAMINE HYDROCHLORIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, VITAMIN A PALMITATE, COPPER SULFATE, FOLIC ACID, POTASSIUM IODIDE, CHROMIUM CHLORIDE, SODIUM SELENITE, PHYLLOQUINONE, SODIUM MOLYBDATE, BIOTIN, VITAMIN D3, VITAMIN B12.",1.67,1.7
1061743,ELMHURST,"FILTERED WATER, WHOLE GRAIN OATS, CANE SUGAR, COCOA (DUTCH PROCESSED), NATURAL FLAVORS, SALT.",1.67,1.7
652726,QUEST,"PROTEIN BLEND (MILK PROTEIN ISOLATE, WHEY PROTEIN ISOLATE), PEANUTS, SOLUBLE CORN FIBER, WATER, ERYTHRITOL, UNSWEETENED CHOCOLATE, NATURAL FLAVORS, COCOA BUTTER. CONTAINS LESS THAN 2% OF THE FOLLOWING: SODIUM CASEINATE, SEA SALT, STEVIOL GLYCOSIDES (STEVIA), SUNFLOWER LECITHIN.",1.67,
709340,QUEST,"PROTEIN BLEND (MILK PROTEIN ISOLATE, WHEY PROTEIN ISOLATE), SOLUBLE CORN FIBER, ALMONDS, WATER, OATS**, UNSWEETENED CHOCOLATE, NATURAL FLAVORS, ERYTHRITOL. CONTAINS LESS THAN 2% OF THE FOLLOWING: COCOA BUTTER, SEA SALT, CINNAMON, SUNFLOWER LECITHIN, STEVIOL GLYCOSIDES (STEVIA), SUCRALOSE.",1.67,
1129537,"Quest Nutrition, LLC","PROTEIN BLEND (MILK PROTEIN ISOLATE, WHEY PROTEIN ISOLATE), SOLUBLE CORN FIBER, WATER, ALMONDS, ERYTHRITOL, NATURAL FLAVORS, PALM KERNEL OIL, UNSWEETENED CHOCOLATE. CONTAINS LESS THAN 2% OF THE FOLLOWING: SODIUM CASEINATE, COCOA BUTTER, BUTTER (CREAM, SALT), COCOA PROCESSED WITH ALKALI, SEA SALT, BAKING SODA, ANNATTO EXTRACT (COLOR), BETA CAROTENE (COLOR), SUNFLOWER AND/OR SOY LECITHIN, STEVIOL GLYCOSIDES (STEVIA), SUCRALOSE.",1.67,
1076455,Abbott Laboratories Inc ,"WATER, MILK PROTEIN CONCENTRATE, CANOLA OIL; LESS THAN 2% OF: GLYCERIN, FRUCTOSE, COCOA POWDER (PROCESSED WITH ALKALI), SOY PROTEIN ISOLATE, CORN MALTODEXTRIN, CORN OIL, SOLUBLE CORN FIBER, SHORT-CHAIN FRUCTOOLIGOSACCHARIDES, POTASSIUM CITRATE, MAGNESIUM PHOSPHATE, CELLULOSE GEL, NATURAL AND ARTIFICIAL FLAVOR, SALT, CHOLINE CHLORIDE, ASCORBIC ACID, CALCIUM CARBONATE, SOY LECITHIN, MONOGLYCERIDES, CELLULOSE GUM, CALCIUM PHOSPHATE, POTASSIUM CHLORIDE, CARRAGEENAN, SODIUM CITRATE, TURMERIC COLOR, ACESULFAME POTASSIUM, DL-ALPHA-TOCOPHERYL ACETATE, SUCRALOSE, FERROUS SULFATE, GELLAN GUM, ZINC SULFATE, NIACINAMIDE, CALCIUM PANTOTHENATE, RED 3, MANGANESE SULFATE, THIAMINE HYDROCHLORIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, VITAMIN A PALMITATE, COPPER SULFATE, FOLIC ACID, POTASSIUM IODIDE, CHROMIUM CHLORIDE, SODIUM SELENATE, PHYLLOQUINONE, SODIUM MOLYBDATE, BIOTIN, VITAMIN D3 AND VITAMIN B12.",1.69,1.7
1075697,"Nestle Healthcare Nutrition, Inc.","INGREDIENTS: WATER, GLUCOSE SYRUP, MILK PROTEIN CONCENTRATE, HYDROLYZED COLLAGEN PEPTIDES (FROM BOVINE), AND LESS THAN 2% OF VEGETABLE OIL (CANOLA, HIGH OLEIC SUNFLOWER, CORN), VITAMINS AND MINERALS++, COCOA PROCESSED WITH ALKALI, CALCIUM CASEINATE, SODIUM CASEINATE, SUGAR, CELLULOSE GEL AND GUM, SALT, SOY LECITHIN, NATURAL AND ARTIFICIAL FLAVOR, CARRAGEENAN, SUCRALOSE ++VITAMINS AND MINERALS: POTASSIUM CITRATE, MAGNESIUM CHLORIDE, CALCIUM PHOSPHATE, SODIUM ASCORBATE, MAGNESIUM PHOSPHATE, CHOLINE BITARTRATE, POTASSIUM CHLORIDE, DL-ALPHA TOCOPHERYL ACETATE, FERRIC PYROPHOSPHATE, ZINC SULFATE, NIACINAMIDE, MANGANESE SULFATE, CALCIUM PANTOTHENATE, PYRIDOXINE HYDROCHLORIDE, COPPER SULFATE, RIBOFLAVIN, THIAMINE HYDROCHLORIDE, VITAMIN A PALMITATE, FOLIC ACID, POTASSIUM IODIDE, SODIUM MOLYBDATE, VITAMIN K1, CHROMIUM CHLORIDE, BIOTIN, SODIUM SELENITE, VITAMIN D3, VITAMIN B12",1.69,1.7
1059975,"Nestle Healthcare Nutrition, Inc.","INGREDIENTS: WATER, MILK PROTEIN CONCENTRATE, TAPIOCA DEXTRIN, VEGETABLE OIL (CANOLA, HIGH OLEIC SUNFLOWER. CORN), AND LESS THAN 2% OF FRUCTOSE, SOY PROTEIN ISOLATE, COCOA PROCESSED WITH ALKALI, SODIUM CASEINATE, CALCIUM CASEINATE, INULIN (FROM CHICORY), VITAMINS AND MINERALS, PARTIALLY HYDROLYZED GUAR GUM, SALT, CELLULOSE GEL AND GUM, SOY LECITHIN, SUCRALOSE, CARRAGEENAN, NATURAL AND ARTIFICIAL FLAVOR ++VITAMINS AND MINERALS: CALCIUM PHOSPHATE, SODIUM ASCORBATE, CHOLINE BITARTRATE, MAGNESIUM PHOSPHATE, DL-ALPHA TOCOPHERYL ACETATE, FERRIC PYROPHOSPHATE, ZINC SULFATE, NIACINAMIDE, MANGANESE SULFATE, CALCIUM PANTOTHENATE, PYRIDOXINE HYDROCHLORIDE, COPPER SULFATE, RIBOFLAVIN, THIAMINE HYDROCHLORIDE, VITAMIN A PALMITATE, FOLIC ACID, POTASSIUM IODIDE, SODIUM SELENATE, CHROMIUM CHLORIDE, VITAMIN K1, BIOTIN, VITAMIN D3. SODIUM MOLYBDATE, VITAMIN B12",1.69,1.7
1048119,GLUCERNA,"INGREDIENTS: WATER, MILK PROTEIN CONCENTRATE, CANOLA OIL; LESS THAN 2% OF: GLYCERIN, FRUCTOSE, COCOA POWDER (PROCESSED WITH ALKALI), SOY PROTEIN ISOLATE, CORN MALTODEXTRIN, CORN OIL, SOLUBLE CORN FIBER, SHORT-CHAIN FRUCTOOLIGOSACCHARIDES, POTASSIUM CITRATE, MAGNESIUM PHOSPHATE, CELLULOSE GEL, NATURAL AND ARTIFICIAL FLAVOR, SALT, CHOLINE CHLORIDE, ASCORBIC ACID, CALCIUM CARBONATE, SOY LECITHIN, MONOGLYCERIDES, CELLULOSE GUM, CALCIUM PHOSPHATE, POTASSIUM CHLORIDE, CARRAGEENAN, SODIUM CITRATE, TURMERIC COLOR, ACESULFAME POTASSIUM, DI-ALPHA-TOCOPHERYL ACETATE, SUCRALOSE, FERROUS SULFATE, GELLAN GUM, ZINC SULFATE, NIACINAMIDE, CALCIUM PANTOTHENATE, RED 3, MANGANESE SULFATE, THIAMINE HYDROCHLORIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, VITAMIN A PALMITATE, COPPER SULFATE, FOLIC ACID, POTASSIUM IODIDE, CHROMIUM CHLORIDE, SODIUM SELENATE, PHYLLOQUINONE, SODIUM MOLYBDATE, BIOTIN, VITAMIN D3 AND VITAMIN B12.",1.69,1.7
1027781,Premier Nutrition Corporation,"INGREDIENTS: SOY PROTEIN ISOLATE, MALTITOL, GLYCERIN, CALCIUM CASEINATE, WATER, PALM KERNEL OIL, HYDROLYZED GELATIN, PARTIALLY DEFATTED PEANUT FLOUR, WHEY PROTEIN ISOLATE, COCONUT OIL, COCOA, POLYDEXTROSE, CONTAINS LESS THAN 2% OF PEANUT BUTTER, SODIUM CASEINATE, MILK PROTEIN ISOLATE, NATURAL FLAVOR, SOY LECITHIN, SALT, SUCRALOSE, SODIUM CITRATE, VANILLA, DISTILLED MONOGLYCERIDES.",1.69,
1119274,"Quest Nutrition, LLC","PROTEIN BLEND (MILK PROTEIN ISOLATE, WHEY PROTEIN ISOLATE), BUTTER (CREAM, NATURAL FLAVOR), SOLUBLE CORN FIBER, ERYTHRITOL, PALM OIL, UNSWEETENED CHOCOLATE, CALCIUM CASEINATE, NATURAL FLAVORS, WATER, COCOA BUTTER. CONTAINS LESS THAN 2% OF THE FOLLOWING: SUNFLOWER LECITHIN, SEA SALT, BAKING SODA, SODIUM CASEINATE, XANTHAN GUM, STEVIOL GLYCOSIDES (STEVIA).",1.69,
1136402,Premier Nutrition Corporation,"SOY PROTEIN ISOLATE, MALTITOL, GLYCERIN, CALCIUM CASEINATE, WATER, PALM KERNEL OIL, HYDROLYZED GELATIN, PARTIALLY DEFATTED PEANUT FLOUR, WHEY PROTEIN ISOLATE, COCONUT OIL, COCOA, POLYDEXTROSE, CONTAINS LESS THAN 2% OF PEANUT BUTTER, SODIUM CASEINATE, MILK PROTEIN ISOLATE, NATURAL FLAVOR, SOY LECITHIN, SALT, SUCRALOSE, SODIUM CITRATE, VANILLA, DISTILLED MONOGLYCERIDES.",1.69,
1123131,"Nestle Healthcare Nutrition, Inc.","WATER, MILK PROTEIN CONCENTRATE, TAPIOCA DEXTRIN, VEGETABLE OIL (CANOLA, HIGH OLEIC SUNFLOWER, CORN), AND LESS THAN 2% OF FRUCTOSE, SOY PROTEIN ISOLATE, COCOA PROCESSED WITH ALKALI, SODIUM CASEINATE, CALCIUM CASEINATE, INULIN (FROM CHICORY), VITAMINS AND MINERALS++, PARTIALLY HYDROLYZED GUAR GUM, SALT, CELLULOSE GEL AND GUM, SOY LECITHIN, SUCRALOSE, CARRAGEENAN, NATURAL AND ARTIFICIAL FLAVOR",1.69,
1065871,"Nestle Healthcare Nutrition, Inc.","WATER, MILK PROTEIN CONCENTRATE, TAPIOCA DEXTRIN, VEGETABLE OIL (CANOLA, HIGH OLEIC SUNFLOWER, CORN), AND LESS THAN 2% OF FRUCTOSE, SOY PROTEIN ISOLATE, COCOA PROCESSED WITH ALKALI, SODIUM CASEINATE, CALCIUM CASEINATE, INULIN (FROM CHICORY), VITAMINS AND MINERALS++, PARTIALLY HYDROLYZED GUAR GUM, SALT, CELLULOSE GEL AND GUM, SOY LECITHIN, SUCRALOSE, CARRAGEENAN, NATURAL AND ARTIFICIAL FLAVOR",1.69,
1058331,"Nestle Healthcare Nutrition, Inc.","WATER, MILK PROTEIN CONCENTRATE, TAPIOCA DEXTRIN, VEGETABLE OIL (CANOLA, HIGH OLEIC SUNFLOWER, CORN), AND LESS THAN 2% OF FRUCTOSE, SOY PROTEIN ISOLATE, COCOA PROCESSED WITH ALKALI, SODIUM CASEINATE, CALCIUM CASEINATE, INULIN (FROM CHICORY), VITAMINS AND MINERALS++, PARTIALLY HYDROLYZED GUAR GUM, SALT, CELLULOSE GEL AND GUM, SOY LECITHIN, SUCRALOSE, CARRAGEENAN, NATURAL AND ARTIFICIAL FLAVOR",1.69,1.7
1036203,Abbott Laboratories Inc ,"WATER, MILK PROTEIN CONCENTRATE, CANOLA OIL, GLYCERIN, CORN MALTODEXTRIN, FRUCTOSE, COCOA POWDER (PROCESSED WITH ALKALI), SOY PROTEIN ISOLATE; LESS THAN 1% OF: CORN OIL, SHORT-CHAIN FRUCTOOLIGOSACCHARIDES, POTASSIUM CITRATE, MAGNESIUM PHOSPHATE, CELLULOSE GEL, NATURAL AND ARTIFICIAL FLAVORS, SALT, CHOLINE CHLORIDE, ASCORBIC ACID, CALCIUM CARBONATE, MONOGLYCERIDES, SOY LECITHIN, SODIUM CITRATE, CELLULOSE GUM, CARRAGEENAN, SUCRALOSE, POTASSIUM CHLORIDE, POTASSIUM HYDROXIDE, TURMERIC COLOR, ACESULFAME POTASSIUM, CALCIUM PHOSPHATE, FERROUS SULFATE, DL-ALPHA-TOCOPHERYL ACETATE, GELLAN GUM, ZINC SULFATE, NIACINAMIDE, MANGANESE SULFATE, CALCIUM PANTOTHENATE, RED 3, COPPER SULFATE, VITAMIN A PALMITATE, THIAMINE HYDROCHLORIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, CHROMIUM CHLORIDE, FOLIC ACID, BIOTIN, SODIUM MOLYBDATE, POTASSIUM IODIDE, SODIUM SELENATE, PHYLLOQUINONE, VITAMIN D3 AND VITAMIN B12.",1.69,
1120116,"Quest Nutrition, LLC","PROTEIN BLEND (MILK PROTEIN ISOLATE, WHEY PROTEIN ISOLATE), BUTTER (CREAM, NATURAL FLAVOR), SOLUBLE CORN FIBER, ERYTHRITOL, PALM OIL, UNSWEETENED CHOCOLATE, CALCIUM CASEINATE, NATURAL FLAVORS, WATER, COCOA BUTTER. CONTAINS LESS THAN 2% OF THE FOLLOWING: SUNFLOWER LECITHIN, SEA SALT, BAKING SODA, SODIUM CASEINATE, XANTHAN GUM, STEVIOL GLYCOSIDES (STEVIA).",1.69,
1120041,Abbott Laboratories Inc ,"WATER, MILK PROTEIN CONCENTRATE, CANOLA OIL; LESS THAN 2% OF: GLYCERIN, FRUCTOSE, COCOA POWDER (PROCESSED WITH ALKALI), SOY PROTEIN ISOLATE, CORN MALTODEXTRIN, CORN OIL, SOLUBLE CORN FIBER, SHORT-CHAIN FRUCTOOLIGOSACCHARIDES, POTASSIUM CITRATE, MAGNESIUM PHOSPHATE, CELLULOSE GEL, NATURAL AND ARTIFICIAL FLAVOR, SALT, CHOLINE CHLORIDE, ASCORBIC ACID, CALCIUM CARBONATE, SOY LECITHIN, MONOGLYCERIDES, CELLULOSE GUM, CALCIUM PHOSPHATE, POTASSIUM CHLORIDE, CARRAGEENAN, SODIUM CITRATE, TURMERIC COLOR, ACESULFAME POTASSIUM, DI-ALPHA-TOCOPHERYL ACETATE, SUCRALOSE, FERROUS SULFATE, GELLAN GUM, ZINC SULFATE, NIACINAMIDE, CALCIUM PANTOTHENATE, RED 3, MANGANESE SULFATE, THIAMINE HYDROCHLORIDE, PYRIDOXINE HYDROCHLORIDE, RIBOFLAVIN, VITAMIN A PALMITATE, COPPER SULFATE, FOLIC ACID, POTASSIUM IODIDE, CHROMIUM CHLORIDE, SODIUM SELENATE, PHYLLOQUINONE, SODIUM MOLYBDATE, BIOTIN, VITAMIN D3 AND VITAMIN B12.",1.69,
1038275,"Orgain, Inc.","INGREDIENTS: ORGAIN ORGANIC PROTEIN BLEND (ORGANIC PEA PROTEIN, ORGANIC BROWN RICE PROTEIN, ORGANIC CHIA SEED), ORGAIN ORGANIC CREAMER BASE (ORGANIC ACACIA, ORGANIC HIGH OLEIC SUNFLOWER OIL, ORGANIC RICE DEXTRIN, ORGANIC SUNFLOWER LECITHIN, ORGANIC ROSEMARY EXTRACT), ORGANIC ERYTHRITOL, ORGANIC ALKALIZED COCOA, ORGANIC NATURAL FLAVORS, ORGANIC ACACIA, ORGANIC STEVIA, SEA SALT, ORGANIC GUAR GUM, NATURAL FLAVOR, XANTHAN GUM, ORGANIC TART CHERRY, ORGANIC FERMENTED TURMERIC, ORGANIC GINGER, ORGAIN ORGANIC FRUIT & VEGETABLE BLEND (ORGANIC APPLE FIBER, ORGANIC ACAI, ORGANIC BEET, ORGANIC KALE, ORGANIC RASPBERRY, ORGANIC SPINACH, ORGANIC TOMATO, ORGANIC BANANA, ORGANIC BLUEBERRY, ORGANIC CARROT)",1.75,
1127075,EVR Foods Inc ,"PILI NUT CREAM (FILTERED WATER, COCONUT CREAM*, PILI NUT BUTTER), CHOCOLATE BASE (COCONUT WATER, CHOCOLATE LIQUOR, FAIR TRADE UNSWEETENED COCOA, ORGANIC ERYTHRITOL*, FILTERED WATER, MESQUITE POWDER, LIME JUICE), ORGANIC ERYTHRITOL*, CHICORY ROOT FLOUR, COCONUT MILK POWDER*, MESQUITE POWDER*, CASSAVA STARCH*, LIME JUICE*, HIMALAYAN PINK SALT, MONK FRUIT POWDER*, LIVE VEGAN CULTURES",1.77,
1060791,MOLTEN LAVA,"FILTERED WATER, COCONUT CREAM, CHOCOLATE RASPBERRY PUREE (RASPBERRIES, ORGANIC ERYTHRITOL, CASSAVA STARCH, CHOCOLATE LIQUOR, LIME JUICE, FAIR TRADE UNSWEETENED COCOA POWDER, MONK FRUIT JUICE), PILI NUTS, ORGANIC ERYTHRITOL, CHICORY ROOT, COCONUT MILK POWDER, MESQUITE POWDER, CASSAVA STARCH, LIME JUICE, HIMALAYAN PINK SALT, MONK FRUIT POWDER, LIVE VEGAN CULTURES",1.77,
444685,Chuckanut Cheesecake Company,"CREAM CHEESE (PASTEURIZED CULTURED MILK AND CREAM, SALT, STABILIZERS (XANTHAN AND/OR CAROB BEAN AND/OR GUAR GUMS)), MALITITOL, BROWN RICE FLOUR, EGGS, COCOA, BUTTER (CREAM, SALT). WHEAT GERM, VANILLA EXTRACT, SUGARCANE FIBER, CINNAMON, SEA SALT",1.77,
583924,"Scharffen Berger Chocolate Maker, Inc.",CACAO BEANS; WHOLE VANILLA BEANS.,1.82,
1137221,"Garden of Life, Inc.","ORGANIC GRASS FED BUTTER POWDER (ORGANIC GRASS FED BUTTER, ORGANIC GRASS FED NONFAT MILK), TRULY GRASS FED WHEY PROTEIN ISOLATE, ORGANIC FAIR TRADE CACAO, ORGANIC TAPIOCA FIBER, ORGANIC CHOCOLATE FLAVORS, SEA SALT, ORGANIC STEVIA EXTRACT (LEAF), LACTOBACILLUS PLANTARUM (1.5 BILLION CFU).",2.0,
915688,"UpStar Nutrition, LLC","CREAM, WATER, EGG YOLKS, ERYTHRITOL, CHOCOLATE CHIPS (UNSWEETENED CHOCOLATE, ERYTHRITOL, COCOA BUTTER, STEVIA, SUNFLOWER LECITHIN), BROWNIE DOUGH (ERYTHRITOL, ALMOND FLOUR, BUTTER (CREAM, SALT), COCOA PROCESSED WITH ALKALI, NATURAL FLAVOR, WATER, SODIUM BICARBONATE, SALT, SUNFLOWER LECITHIN), NON-GMO CHICORY ROOT FIBER, MILK PROTEIN CONCENTRATE, VEGETABLE GLYCERINE, VANILLA EXTRACT, SEA SALT, NON-GMO GUAR GUM, STEVIA, MONK FRUIT, NON-GMO GUM ACACIA.",2.0,
916328,Everyday Clay Co.,"CHICORY ROOT FIBER, COCONUT OIL, WHOLE EGG POWDER, ALMONDS, UNSWEETENED CHOCOLATE, MILK PROTEIN ISOLATE, EGG WHITES, PREBIOTIC DIETARY TAPIOCA FIBER, ERYTHRITOL, COCOA BUTTER, MEDIUM CHAIN TRIGLYCERIDES, CACAO NIBS, GUM ACACIA, NATURAL FLAVORS, SUNFLOWER LECITHIN, SEA SALT, CASHEWS, PURIFIED STEVIA EXTRACT, LO HAN GUO.",2.0,
660400,"Rexall Sundown, Inc.","PROTEIN BLEND (SOY PROTEIN ISOLATE, WHEY PROTEIN ISOLATE, MILK PROTEIN ISOLATE), MALTITOL SYRUP, DARK CHOCOLATE AND COCONUT FLAVORED COATING (PALM KERNEL OIL, MALTITOL, MILK PROTEIN ISOLATE, COCOA [PROCESSED WITH ALKALI], DEXTROSE, SOY LECITHIN, NATURAL FLAVOR), HYDROLYZED COLLAGEN, GLYCERIN, COCOA POWDER [PROCESSED WITH ALKALI], NATURAL FLAVORS, DEHYDRATED COCONUT, COCONUT FLAVORED CHIPS (MALTITOL, CORN STARCH, CANOLA OIL, GLYCERIN, SALT, NATURAL FLAVOR), TAPIOCA STARCH, YOGURT FLAVORED COATING (SUGAR, PALM KERNEL OIL, NONFAT DRY MILK SOLIDS, YOGURT POWDER [CULTURED WHEY PROTEIN CONCENTRATE, CULTURED SKIM MILK], SOY LECITHIN, SALT, NATURAL FLAVOR), WATER, SUCRALOSE, SOY LECITHIN, ALMOND BUTTER, PEANUT FLOUR.",2.0,
1038371,"UpStar Nutrition, LLC","CREAM, WATER, EGG YOLKS, ERYTHRITOL, CHOCOLATE CHIPS (UNSWEETENED CHOCOLATE, ERYTHRITOL, COCOA BUTTER, STEVIA, SUNFLOWER LECITHIN), NON-GMO CHICORY ROOT FIBER, COCOA (PROCESSED WITH ALKALI), MILK PROTEIN CONCENTRATE, VEGETABLE GLYCERINE, SEA SALT, NON-GMO GUAR GUM, STEVIA, MONK FRUIT, NON-GMO GUM ACACIA.",2.0,
1061285,Kiss My Keto LLC,"CHICORY ROOT FIBER, COCONUT OIL, UNSWEETENED CHOCOLATE, WHOLE EGG POWDER, PEANUTS, MILK PROTEIN ISOLATE, EGG WHITES, ERYTHRITOL, COCOA BUTTER, MEDIUM CHAIN TRIGLYCERIDES, ACACIA GUM, NATURAL FLAVORS, COCOA POWDER (PROCESSED WITH ALKALI), PEANUT OIL, SEA SALT, SUNFLOWER LECITHIN, ALMONDS, CASHEWS, PURIFIED STEVIA EXTRACT, LO HAN GUO.",2.0,
893784,NO COW,"PEANUTS, PROTEIN BLEND (BROWN RICE PROTEIN, PEA PROTEIN, FABA BEAN PROTEIN), WHOLE GRAIN OATS, GLYERCINE, SOLUBLE CORN* FIBER, WATER, ERYTHRITOL, COFFEE BEAN FLOUR, UNSWEETENED CHOCOLATE, COCOA (PROCESSED WITH ALKALI), NATURAL FLAVORS, PEANUT EXTRACT, SALT, STEVIA LEAF REB M.",2.0,
915800,Everyday Clay Co.,"CHICORY ROOT FIBER, COCONUT OIL, UNSWEETENED CHOCOLATE, WHOLE EGG POWDER, PEANUTS, MILK PROTEIN ISOLATE, EGG WHITES, ERYTHRITOL, COCOA BUTTER, MEDIUM CHAIN TRIGLYCERIDES, GUM ACACIA, COCOA POWDER (PROCESSED WITH ALKALI), NATURAL FLAVORS, PREBIOTIC DIETARY TAPIOCA FIBER, GUM ACACIA, PEANUT OIL, SEA SALT, SUNFLOWER LECITHIN, ALMONDS, CASHEWS, PURIFIED STEVIA EXTRACT, LO HAN GUO.",2.0,
1061287,Kiss My Keto LLC,"CHICORY ROOT FIBER, COCONUT OIL, UNSWEETENED CHOCOLATE, WHOLE EGG POWDER, MILK PROTEIN ISOLATE, CASHEWS, EGG WHITES, ERYTHRITOL, COCOA BUTTER, MEDIUM CHAIN TRIGLYCERIDES, COCONUT, NATURAL FLAVORS, ACACIA GUM, COCOA POWDER (PROCESSED WITH ALKALI), SUNFLOWER LECITHIN, SEA SALT, ALMONDS, PURIFIED STEVIA EXTRACT, LO HAN GUO.",2.0,
944502,Everyday Clay Co.,"CHICORY ROOT FIBER, COCONUT OIL, UNSWEETENED CHOCOLATE, WHOLE EGG POWDER, MILK PROTEIN ISOLATE, CASHEWS, PREBIOTIC DIETARY TAPIOCA FIBER, EGG WHITES, ERYTHRITOL, COCOA BUTTER, MEDIUM CHAIN TRIGLYCERIDES, NATURAL FLAVORS, COCONUT, GUM ACACIA, COCOA POWDER (PROCESSED WITH ALKALI), PREBIOTIC DIETARY TAPIOCA FIBER, SUNFLOWER LECITHIN, SEA SALT, ALMONDS, PURIFIED STEVIA EXTRACT, LO HAN GUO.",2.0,
1086367,Abbott Laboratories Inc ,"INGREDIENTS: WATER, MILK PROTEIN CONCENTRATE, COCOA POWDER (PROCESSED WITH ALKALI), FRUCTOSE: LESS THAN 2% OF: CANOLA OIL SOLUBLE CORN FIBER, SOY PROTEIN ISOLATE, CALCIUM CASEINATE, CORN OIL GLYCERIN, SHORT-CHAIN FRUCTOOLIGOSACCHARIDES, SODIUM CITRATE, CELLULOSE GEL, SOY FIBER, MAGNESIUM PHOSPHATE, POTASSIUM CITRATE, POTASSIUM CHLORIDE, CHOLINE CHLORIDE, CALCIUM PHOSPHATE, SOY LECITHIN, MONOGLYCERIDES, LIQUID SUCRALOSE CONCENTRATE, CELLULOSE GUM, SALT, MAGNESIUM CHLORIDE, NATURAL AND ARTIFICIAL FLAVOR, CARRAGEENAN, DL-ALPHA-TOCOPHERYL ACETATE, ACESULFAME POTASSIUM, GELLAN GUM, FERROUS SULFATE, ZINC SULFATE, NIACINAMIDE, VITAMIN B12, CORN STARCH, CALCIUM PANTOTHENATE, THIAMINE HYDROCHLORIDE, PYRIDOXINE, MANGANESE SULFATE, RIBOFLAVIN, CITRIC ACID, COPPER SULFATE, VITAMIN A PALMITATE, ASCORBIC ACID, FOLIC ACID, POTASSIUM IODIDE, PHYLLOQUINONE, SODIUM SELENATE, CHROMIUM CHLORIDE, SODIUM MOLYBDATE, BIOTIN, AND VITAMIN D3.",2.03,
